diagnosis,symptom,frequency
"Intraoperative and postprocedural complications and disorders of musculoskeletal system, not elsewhere classified",hip pain,0.04054054054054054
"Intraoperative and postprocedural complications and disorders of musculoskeletal system, not elsewhere classified",numbness,0.0472972972972973
"Intraoperative and postprocedural complications and disorders of musculoskeletal system, not elsewhere classified",abdominal pain,0.033783783783783786
"Intraoperative and postprocedural complications and disorders of musculoskeletal system, not elsewhere classified",cough,0.02027027027027027
"Intraoperative and postprocedural complications and disorders of musculoskeletal system, not elsewhere classified",diarrhea,0.06756756756756757
"Intraoperative and postprocedural complications and disorders of musculoskeletal system, not elsewhere classified",headache,0.02702702702702703
"Intraoperative and postprocedural complications and disorders of musculoskeletal system, not elsewhere classified",leg pain,0.05405405405405406
"Intraoperative and postprocedural complications and disorders of musculoskeletal system, not elsewhere classified",chills,0.06756756756756757
"Intraoperative and postprocedural complications and disorders of musculoskeletal system, not elsewhere classified",night sweats,0.006756756756756757
"Intraoperative and postprocedural complications and disorders of musculoskeletal system, not elsewhere classified",fatigue,0.006756756756756757
"Intraoperative and postprocedural complications and disorders of musculoskeletal system, not elsewhere classified",shortness of breath,0.060810810810810814
"Intraoperative and postprocedural complications and disorders of musculoskeletal system, not elsewhere classified",neck pain,0.033783783783783786
"Intraoperative and postprocedural complications and disorders of musculoskeletal system, not elsewhere classified",insomnia,0.04054054054054054
"Intraoperative and postprocedural complications and disorders of musculoskeletal system, not elsewhere classified",leg swelling,0.02702702702702703
"Intraoperative and postprocedural complications and disorders of musculoskeletal system, not elsewhere classified",wheezing,0.04054054054054054
"Intraoperative and postprocedural complications and disorders of musculoskeletal system, not elsewhere classified",groin pain,0.006756756756756757
"Intraoperative and postprocedural complications and disorders of musculoskeletal system, not elsewhere classified",nasal congestion,0.006756756756756757
"Intraoperative and postprocedural complications and disorders of musculoskeletal system, not elsewhere classified",shoulder pain,0.006756756756756757
"Intraoperative and postprocedural complications and disorders of musculoskeletal system, not elsewhere classified",arm pain,0.006756756756756757
"Intraoperative and postprocedural complications and disorders of musculoskeletal system, not elsewhere classified",foot pain,0.006756756756756757
"Intraoperative and postprocedural complications and disorders of musculoskeletal system, not elsewhere classified",dizziness,0.006756756756756757
Protozoal diseases,fever,0.08823529411764706
Protozoal diseases,chills,0.08823529411764706
Protozoal diseases,headache,0.058823529411764705
Protozoal diseases,nausea,0.08823529411764706
Protozoal diseases,diarrhea,0.07352941176470588
Protozoal diseases,abdominal pain,0.11764705882352941
Protozoal diseases,blood clots,0.014705882352941176
Protozoal diseases,night sweats,0.029411764705882353
Protozoal diseases,fatigue,0.04411764705882353
Protozoal diseases,shortness of breath,0.04411764705882353
Protozoal diseases,vomiting,0.08823529411764706
Protozoal diseases,cough,0.11764705882352941
Protozoal diseases,rectal bleeding,0.014705882352941176
Protozoal diseases,wheezing,0.029411764705882353
Protozoal diseases,numbness,0.014705882352941176
Protozoal diseases,dizziness,0.029411764705882353
Protozoal diseases,insomnia,0.014705882352941176
Protozoal diseases,back pain,0.029411764705882353
Protozoal diseases,joint pain,0.014705882352941176
Urolithiasis,diarrhea,0.13636363636363635
Urolithiasis,back pain,0.0625
Urolithiasis,fever,0.07954545454545454
Urolithiasis,chills,0.07670454545454546
Urolithiasis,nausea,0.09943181818181818
Urolithiasis,abdominal pain,0.08522727272727272
Urolithiasis,neck pain,0.002840909090909091
Urolithiasis,vomiting,0.07954545454545454
Urolithiasis,cough,0.07386363636363637
Urolithiasis,shortness of breath,0.05965909090909091
Urolithiasis,groin pain,0.008522727272727272
Urolithiasis,fatigue,0.028409090909090908
Urolithiasis,dizziness,0.017045454545454544
Urolithiasis,headache,0.028409090909090908
Urolithiasis,insomnia,0.02556818181818182
Urolithiasis,leg pain,0.011363636363636364
Urolithiasis,joint pain,0.011363636363636364
Urolithiasis,blood clots,0.02556818181818182
Urolithiasis,leg swelling,0.011363636363636364
Urolithiasis,wheezing,0.022727272727272728
Urolithiasis,painful urination,0.002840909090909091
Urolithiasis,numbness,0.011363636363636364
Urolithiasis,night sweats,0.017045454545454544
Urolithiasis,arm pain,0.002840909090909091
Urolithiasis,foot pain,0.002840909090909091
Urolithiasis,hip pain,0.008522727272727272
Urolithiasis,nasal congestion,0.002840909090909091
Urolithiasis,coughing up blood,0.002840909090909091
Urolithiasis,shoulder pain,0.002840909090909091
Human immunodeficiency virus [HIV] disease,fever,0.0903954802259887
Human immunodeficiency virus [HIV] disease,chills,0.07344632768361582
Human immunodeficiency virus [HIV] disease,insomnia,0.02824858757062147
Human immunodeficiency virus [HIV] disease,nausea,0.09322033898305085
Human immunodeficiency virus [HIV] disease,abdominal pain,0.0847457627118644
Human immunodeficiency virus [HIV] disease,blood clots,0.005649717514124294
Human immunodeficiency virus [HIV] disease,leg swelling,0.01694915254237288
Human immunodeficiency virus [HIV] disease,shortness of breath,0.07344632768361582
Human immunodeficiency virus [HIV] disease,vomiting,0.06497175141242938
Human immunodeficiency virus [HIV] disease,cough,0.09887005649717515
Human immunodeficiency virus [HIV] disease,headache,0.05649717514124294
Human immunodeficiency virus [HIV] disease,diarrhea,0.09887005649717515
Human immunodeficiency virus [HIV] disease,neck pain,0.00847457627118644
Human immunodeficiency virus [HIV] disease,nasal congestion,0.00847457627118644
Human immunodeficiency virus [HIV] disease,wheezing,0.03954802259887006
Human immunodeficiency virus [HIV] disease,leg pain,0.00847457627118644
Human immunodeficiency virus [HIV] disease,back pain,0.03672316384180791
Human immunodeficiency virus [HIV] disease,night sweats,0.01977401129943503
Human immunodeficiency virus [HIV] disease,fatigue,0.01694915254237288
Human immunodeficiency virus [HIV] disease,eye pain,0.002824858757062147
Human immunodeficiency virus [HIV] disease,dizziness,0.022598870056497175
Human immunodeficiency virus [HIV] disease,joint pain,0.002824858757062147
Human immunodeficiency virus [HIV] disease,coughing up blood,0.005649717514124294
Human immunodeficiency virus [HIV] disease,numbness,0.00847457627118644
Human immunodeficiency virus [HIV] disease,anal pain,0.002824858757062147
Human immunodeficiency virus [HIV] disease,ankle pain,0.002824858757062147
Human immunodeficiency virus [HIV] disease,foot pain,0.005649717514124294
Human immunodeficiency virus [HIV] disease,vaginal discharge,0.002824858757062147
Human immunodeficiency virus [HIV] disease,arm pain,0.005649717514124294
Human immunodeficiency virus [HIV] disease,hip pain,0.005649717514124294
Human immunodeficiency virus [HIV] disease,shoulder pain,0.002824858757062147
Human immunodeficiency virus [HIV] disease,runny nose,0.002824858757062147
Human immunodeficiency virus [HIV] disease,pelvic pain,0.002824858757062147
Urticaria and erythema,fever,0.11059907834101383
Urticaria and erythema,chills,0.08755760368663594
Urticaria and erythema,insomnia,0.03686635944700461
Urticaria and erythema,nausea,0.09216589861751152
Urticaria and erythema,diarrhea,0.07834101382488479
Urticaria and erythema,abdominal pain,0.08294930875576037
Urticaria and erythema,cough,0.059907834101382486
Urticaria and erythema,vomiting,0.08294930875576037
Urticaria and erythema,shortness of breath,0.08294930875576037
Urticaria and erythema,back pain,0.02304147465437788
Urticaria and erythema,dizziness,0.027649769585253458
Urticaria and erythema,kidney pain,0.004608294930875576
Urticaria and erythema,headache,0.03686635944700461
Urticaria and erythema,night sweats,0.03225806451612903
Urticaria and erythema,hip pain,0.004608294930875576
Urticaria and erythema,leg swelling,0.018433179723502304
Urticaria and erythema,leg pain,0.004608294930875576
Urticaria and erythema,wheezing,0.02304147465437788
Urticaria and erythema,foot pain,0.009216589861751152
Urticaria and erythema,shoulder pain,0.004608294930875576
Urticaria and erythema,nasal congestion,0.009216589861751152
Urticaria and erythema,fatigue,0.013824884792626729
Urticaria and erythema,numbness,0.009216589861751152
Urticaria and erythema,blood clots,0.02304147465437788
Urticaria and erythema,rectal bleeding,0.004608294930875576
Urticaria and erythema,vaginal bleeding,0.013824884792626729
Urticaria and erythema,eye pain,0.004608294930875576
Urticaria and erythema,vaginal discharge,0.009216589861751152
Urticaria and erythema,arm pain,0.004608294930875576
Urticaria and erythema,green stool,0.004608294930875576
Disorders of synovium and tendon,headache,0.014184397163120567
Disorders of synovium and tendon,insomnia,0.0425531914893617
Disorders of synovium and tendon,numbness,0.05673758865248227
Disorders of synovium and tendon,chills,0.1347517730496454
Disorders of synovium and tendon,blood clots,0.07801418439716312
Disorders of synovium and tendon,shortness of breath,0.1276595744680851
Disorders of synovium and tendon,ankle pain,0.014184397163120567
Disorders of synovium and tendon,fever,0.11347517730496454
Disorders of synovium and tendon,nausea,0.05673758865248227
Disorders of synovium and tendon,vomiting,0.04964539007092199
Disorders of synovium and tendon,wheezing,0.02127659574468085
Disorders of synovium and tendon,dizziness,0.014184397163120567
Disorders of synovium and tendon,foot pain,0.02127659574468085
Disorders of synovium and tendon,back pain,0.02127659574468085
Disorders of synovium and tendon,shoulder pain,0.02127659574468085
Disorders of synovium and tendon,hip pain,0.014184397163120567
Disorders of synovium and tendon,abdominal pain,0.028368794326241134
Disorders of synovium and tendon,cough,0.0425531914893617
Disorders of synovium and tendon,muscle pain,0.014184397163120567
Disorders of synovium and tendon,fatigue,0.0070921985815602835
Disorders of synovium and tendon,diarrhea,0.03546099290780142
Disorders of synovium and tendon,neck pain,0.02127659574468085
Disorders of synovium and tendon,joint pain,0.02127659574468085
Disorders of synovium and tendon,night sweats,0.0070921985815602835
Disorders of synovium and tendon,leg swelling,0.014184397163120567
Disorders of synovium and tendon,groin pain,0.0070921985815602835
Diseases of myoneural junction and muscle,fatigue,0.0472972972972973
Diseases of myoneural junction and muscle,leg pain,0.013513513513513514
Diseases of myoneural junction and muscle,headache,0.05067567567567568
Diseases of myoneural junction and muscle,chills,0.0945945945945946
Diseases of myoneural junction and muscle,cough,0.08783783783783784
Diseases of myoneural junction and muscle,wheezing,0.04054054054054054
Diseases of myoneural junction and muscle,shortness of breath,0.06756756756756757
Diseases of myoneural junction and muscle,fever,0.07432432432432433
Diseases of myoneural junction and muscle,diarrhea,0.08108108108108109
Diseases of myoneural junction and muscle,insomnia,0.030405405405405407
Diseases of myoneural junction and muscle,nausea,0.08108108108108109
Diseases of myoneural junction and muscle,dizziness,0.02702702702702703
Diseases of myoneural junction and muscle,vomiting,0.07432432432432433
Diseases of myoneural junction and muscle,abdominal pain,0.08445945945945946
Diseases of myoneural junction and muscle,arm pain,0.0033783783783783786
Diseases of myoneural junction and muscle,vaginal bleeding,0.010135135135135136
Diseases of myoneural junction and muscle,blood clots,0.0033783783783783786
Diseases of myoneural junction and muscle,numbness,0.02027027027027027
Diseases of myoneural junction and muscle,back pain,0.030405405405405407
Diseases of myoneural junction and muscle,leg swelling,0.013513513513513514
Diseases of myoneural junction and muscle,ankle pain,0.006756756756756757
Diseases of myoneural junction and muscle,night sweats,0.02364864864864865
Diseases of myoneural junction and muscle,groin pain,0.0033783783783783786
Diseases of myoneural junction and muscle,foot pain,0.0033783783783783786
Diseases of myoneural junction and muscle,vaginal discharge,0.0033783783783783786
Diseases of myoneural junction and muscle,shoulder pain,0.006756756756756757
Diseases of myoneural junction and muscle,joint pain,0.006756756756756757
Diseases of myoneural junction and muscle,memory loss,0.0033783783783783786
Diseases of myoneural junction and muscle,muscle pain,0.0033783783783783786
Diseases of myoneural junction and muscle,hip pain,0.0033783783783783786
Pervasive and specific developmental disorders,fever,0.1076923076923077
Pervasive and specific developmental disorders,insomnia,0.06153846153846154
Pervasive and specific developmental disorders,nausea,0.13076923076923078
Pervasive and specific developmental disorders,diarrhea,0.08461538461538462
Pervasive and specific developmental disorders,abdominal pain,0.09230769230769231
Pervasive and specific developmental disorders,night sweats,0.015384615384615385
Pervasive and specific developmental disorders,vomiting,0.08461538461538462
Pervasive and specific developmental disorders,shortness of breath,0.06923076923076923
Pervasive and specific developmental disorders,chills,0.06923076923076923
Pervasive and specific developmental disorders,headache,0.03076923076923077
Pervasive and specific developmental disorders,cough,0.06923076923076923
Pervasive and specific developmental disorders,wheezing,0.038461538461538464
Pervasive and specific developmental disorders,dizziness,0.03076923076923077
Pervasive and specific developmental disorders,leg swelling,0.007692307692307693
Pervasive and specific developmental disorders,leg pain,0.007692307692307693
Pervasive and specific developmental disorders,fatigue,0.023076923076923078
Pervasive and specific developmental disorders,numbness,0.03076923076923077
Pervasive and specific developmental disorders,back pain,0.023076923076923078
Pervasive and specific developmental disorders,hip pain,0.007692307692307693
Pervasive and specific developmental disorders,joint pain,0.007692307692307693
Pervasive and specific developmental disorders,neck pain,0.007692307692307693
Infectious arthropathies,fever,0.09090909090909091
Infectious arthropathies,chills,0.1318181818181818
Infectious arthropathies,nausea,0.09090909090909091
Infectious arthropathies,blood clots,0.022727272727272728
Infectious arthropathies,numbness,0.031818181818181815
Infectious arthropathies,vomiting,0.07727272727272727
Infectious arthropathies,wheezing,0.022727272727272728
Infectious arthropathies,shortness of breath,0.09090909090909091
Infectious arthropathies,headache,0.031818181818181815
Infectious arthropathies,insomnia,0.045454545454545456
Infectious arthropathies,diarrhea,0.08181818181818182
Infectious arthropathies,abdominal pain,0.05454545454545454
Infectious arthropathies,cough,0.06818181818181818
Infectious arthropathies,hip pain,0.02727272727272727
Infectious arthropathies,joint pain,0.00909090909090909
Infectious arthropathies,night sweats,0.02727272727272727
Infectious arthropathies,foot pain,0.013636363636363636
Infectious arthropathies,fatigue,0.00909090909090909
Infectious arthropathies,eye pain,0.004545454545454545
Infectious arthropathies,neck pain,0.00909090909090909
Infectious arthropathies,elbow pain,0.00909090909090909
Infectious arthropathies,shoulder pain,0.004545454545454545
Infectious arthropathies,rectal bleeding,0.004545454545454545
Infectious arthropathies,leg swelling,0.00909090909090909
Infectious arthropathies,runny nose,0.004545454545454545
Infectious arthropathies,dizziness,0.00909090909090909
Infectious arthropathies,ankle pain,0.004545454545454545
Infectious arthropathies,back pain,0.013636363636363636
Other respiratory diseases principally affecting the interstitium,headache,0.03229061553985873
Other respiratory diseases principally affecting the interstitium,chills,0.07669021190716448
Other respiratory diseases principally affecting the interstitium,insomnia,0.04137235116044399
Other respiratory diseases principally affecting the interstitium,diarrhea,0.07769929364278506
Other respiratory diseases principally affecting the interstitium,abdominal pain,0.06962663975782038
Other respiratory diseases principally affecting the interstitium,vomiting,0.07568113017154389
Other respiratory diseases principally affecting the interstitium,shortness of breath,0.09788092835519677
Other respiratory diseases principally affecting the interstitium,nausea,0.08274470232088799
Other respiratory diseases principally affecting the interstitium,fatigue,0.029263370332996974
Other respiratory diseases principally affecting the interstitium,fever,0.08173562058526741
Other respiratory diseases principally affecting the interstitium,wheezing,0.05953582240161453
Other respiratory diseases principally affecting the interstitium,dizziness,0.03128153380423814
Other respiratory diseases principally affecting the interstitium,numbness,0.01917255297679112
Other respiratory diseases principally affecting the interstitium,cough,0.10494450050454086
Other respiratory diseases principally affecting the interstitium,leg swelling,0.014127144298688193
Other respiratory diseases principally affecting the interstitium,night sweats,0.020181634712411706
Other respiratory diseases principally affecting the interstitium,blood clots,0.015136226034308779
Other respiratory diseases principally affecting the interstitium,shoulder pain,0.010090817356205853
Other respiratory diseases principally affecting the interstitium,pelvic pain,0.0030272452068617556
Other respiratory diseases principally affecting the interstitium,vaginal bleeding,0.0020181634712411706
Other respiratory diseases principally affecting the interstitium,back pain,0.022199798183652877
Other respiratory diseases principally affecting the interstitium,joint pain,0.004036326942482341
Other respiratory diseases principally affecting the interstitium,hip pain,0.004036326942482341
Other respiratory diseases principally affecting the interstitium,unexplained weight loss,0.0020181634712411706
Other respiratory diseases principally affecting the interstitium,leg pain,0.006054490413723511
Other respiratory diseases principally affecting the interstitium,nasal congestion,0.0030272452068617556
Other respiratory diseases principally affecting the interstitium,neck pain,0.0010090817356205853
Other respiratory diseases principally affecting the interstitium,muscle pain,0.0010090817356205853
Other respiratory diseases principally affecting the interstitium,green stool,0.0010090817356205853
Other respiratory diseases principally affecting the interstitium,elbow pain,0.0030272452068617556
Other respiratory diseases principally affecting the interstitium,coughing up blood,0.0010090817356205853
Other respiratory diseases principally affecting the interstitium,arm pain,0.0020181634712411706
Other respiratory diseases principally affecting the interstitium,runny nose,0.0010090817356205853
Other respiratory diseases principally affecting the interstitium,memory loss,0.0010090817356205853
Other respiratory diseases principally affecting the interstitium,groin pain,0.0010090817356205853
Other respiratory diseases principally affecting the interstitium,nosebleeds,0.0010090817356205853
Other respiratory diseases principally affecting the interstitium,throat pain,0.0010090817356205853
Diseases of appendix,fever,0.14189189189189189
Diseases of appendix,chills,0.10304054054054054
Diseases of appendix,nausea,0.11148648648648649
Diseases of appendix,diarrhea,0.10472972972972973
Diseases of appendix,abdominal pain,0.14527027027027026
Diseases of appendix,shortness of breath,0.06925675675675676
Diseases of appendix,vomiting,0.10472972972972973
Diseases of appendix,cough,0.13344594594594594
Diseases of appendix,headache,0.011824324324324325
Diseases of appendix,dizziness,0.013513513513513514
Diseases of appendix,fatigue,0.0033783783783783786
Diseases of appendix,insomnia,0.006756756756756757
Diseases of appendix,unexplained weight loss,0.006756756756756757
Diseases of appendix,night sweats,0.011824324324324325
Diseases of appendix,back pain,0.006756756756756757
Diseases of appendix,wheezing,0.015202702702702704
Diseases of appendix,neck pain,0.0016891891891891893
Diseases of appendix,ankle pain,0.0016891891891891893
Diseases of appendix,vaginal bleeding,0.0033783783783783786
Diseases of appendix,blood clots,0.0016891891891891893
Diseases of appendix,vaginal discharge,0.0016891891891891893
Disorders of adult personality and behavior,back pain,0.024193548387096774
Disorders of adult personality and behavior,insomnia,0.07258064516129033
Disorders of adult personality and behavior,cough,0.06720430107526881
Disorders of adult personality and behavior,shortness of breath,0.07795698924731183
Disorders of adult personality and behavior,nausea,0.10483870967741936
Disorders of adult personality and behavior,neck pain,0.005376344086021506
Disorders of adult personality and behavior,kidney pain,0.002688172043010753
Disorders of adult personality and behavior,diarrhea,0.08064516129032258
Disorders of adult personality and behavior,vaginal bleeding,0.013440860215053764
Disorders of adult personality and behavior,fever,0.07526881720430108
Disorders of adult personality and behavior,chills,0.07795698924731183
Disorders of adult personality and behavior,vomiting,0.08870967741935484
Disorders of adult personality and behavior,abdominal pain,0.08064516129032258
Disorders of adult personality and behavior,groin pain,0.002688172043010753
Disorders of adult personality and behavior,blood clots,0.010752688172043012
Disorders of adult personality and behavior,dizziness,0.024193548387096774
Disorders of adult personality and behavior,night sweats,0.01881720430107527
Disorders of adult personality and behavior,leg swelling,0.008064516129032258
Disorders of adult personality and behavior,fatigue,0.024193548387096774
Disorders of adult personality and behavior,leg pain,0.013440860215053764
Disorders of adult personality and behavior,joint pain,0.013440860215053764
Disorders of adult personality and behavior,headache,0.043010752688172046
Disorders of adult personality and behavior,foot pain,0.002688172043010753
Disorders of adult personality and behavior,rectal bleeding,0.005376344086021506
Disorders of adult personality and behavior,pelvic pain,0.002688172043010753
Disorders of adult personality and behavior,wheezing,0.03494623655913978
Disorders of adult personality and behavior,arm pain,0.005376344086021506
Disorders of adult personality and behavior,numbness,0.005376344086021506
Disorders of adult personality and behavior,muscle pain,0.005376344086021506
Disorders of adult personality and behavior,vaginal discharge,0.002688172043010753
Disorders of adult personality and behavior,hip pain,0.002688172043010753
Disorders of adult personality and behavior,nasal congestion,0.002688172043010753
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,fever,0.08207343412526998
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,chills,0.08207343412526998
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,headache,0.04319654427645788
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,nausea,0.1101511879049676
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,diarrhea,0.07127429805615551
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,shortness of breath,0.07127429805615551
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,vomiting,0.09071274298056156
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,wheezing,0.02159827213822894
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,cough,0.06479481641468683
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,abdominal pain,0.07775377969762419
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,night sweats,0.01511879049676026
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,back pain,0.02591792656587473
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,dizziness,0.03455723542116631
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,watery eyes,0.0021598272138228943
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,numbness,0.028077753779697623
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,blood clots,0.017278617710583154
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,insomnia,0.056155507559395246
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,fatigue,0.019438444924406047
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,hip pain,0.008639308855291577
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,nasal congestion,0.008639308855291577
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,throat pain,0.0064794816414686825
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,frequent urination,0.0021598272138228943
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,leg swelling,0.0064794816414686825
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,foot pain,0.004319654427645789
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,heel pain,0.0021598272138228943
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,rectal bleeding,0.0021598272138228943
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,leg pain,0.004319654427645789
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,vaginal bleeding,0.008639308855291577
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,vaginal discharge,0.004319654427645789
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,coughing up blood,0.0021598272138228943
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,ankle pain,0.004319654427645789
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,neck pain,0.004319654427645789
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,painful urination,0.0021598272138228943
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,groin pain,0.0021598272138228943
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,memory loss,0.0021598272138228943
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,joint pain,0.0021598272138228943
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,shoulder pain,0.0021598272138228943
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,loss of smell,0.0021598272138228943
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,arm pain,0.0021598272138228943
Behavioral and emotional disorders with onset usually occurring in childhood and adolescence,runny nose,0.0021598272138228943
Inflammatory diseases of female pelvic organs,fever,0.10817941952506596
Inflammatory diseases of female pelvic organs,diarrhea,0.08443271767810026
Inflammatory diseases of female pelvic organs,back pain,0.021108179419525065
Inflammatory diseases of female pelvic organs,abdominal pain,0.11345646437994723
Inflammatory diseases of female pelvic organs,pelvic pain,0.029023746701846966
Inflammatory diseases of female pelvic organs,vaginal bleeding,0.079155672823219
Inflammatory diseases of female pelvic organs,vaginal discharge,0.07387862796833773
Inflammatory diseases of female pelvic organs,chills,0.079155672823219
Inflammatory diseases of female pelvic organs,nausea,0.08443271767810026
Inflammatory diseases of female pelvic organs,vomiting,0.08179419525065963
Inflammatory diseases of female pelvic organs,insomnia,0.029023746701846966
Inflammatory diseases of female pelvic organs,shortness of breath,0.052770448548812667
Inflammatory diseases of female pelvic organs,leg pain,0.0079155672823219
Inflammatory diseases of female pelvic organs,fatigue,0.021108179419525065
Inflammatory diseases of female pelvic organs,cough,0.03430079155672823
Inflammatory diseases of female pelvic organs,wheezing,0.0158311345646438
Inflammatory diseases of female pelvic organs,runny nose,0.002638522427440633
Inflammatory diseases of female pelvic organs,headache,0.018469656992084433
Inflammatory diseases of female pelvic organs,blood clots,0.010554089709762533
Inflammatory diseases of female pelvic organs,hip pain,0.005277044854881266
Inflammatory diseases of female pelvic organs,dizziness,0.023746701846965697
Inflammatory diseases of female pelvic organs,vaginal dryness,0.002638522427440633
Inflammatory diseases of female pelvic organs,night sweats,0.005277044854881266
Inflammatory diseases of female pelvic organs,numbness,0.005277044854881266
Inflammatory diseases of female pelvic organs,rectal bleeding,0.002638522427440633
Inflammatory diseases of female pelvic organs,throat pain,0.002638522427440633
Inflammatory diseases of female pelvic organs,shoulder pain,0.002638522427440633
Inflammatory diseases of female pelvic organs,neck pain,0.002638522427440633
Sequelae of infectious and parasitic diseases,nausea,0.0967741935483871
Sequelae of infectious and parasitic diseases,back pain,0.053763440860215055
Sequelae of infectious and parasitic diseases,hip pain,0.021505376344086023
Sequelae of infectious and parasitic diseases,abdominal pain,0.10752688172043011
Sequelae of infectious and parasitic diseases,vomiting,0.07526881720430108
Sequelae of infectious and parasitic diseases,leg pain,0.010752688172043012
Sequelae of infectious and parasitic diseases,diarrhea,0.06451612903225806
Sequelae of infectious and parasitic diseases,cough,0.0967741935483871
Sequelae of infectious and parasitic diseases,leg swelling,0.010752688172043012
Sequelae of infectious and parasitic diseases,shortness of breath,0.08602150537634409
Sequelae of infectious and parasitic diseases,insomnia,0.021505376344086023
Sequelae of infectious and parasitic diseases,vaginal bleeding,0.03225806451612903
Sequelae of infectious and parasitic diseases,fever,0.07526881720430108
Sequelae of infectious and parasitic diseases,fatigue,0.043010752688172046
Sequelae of infectious and parasitic diseases,night sweats,0.021505376344086023
Sequelae of infectious and parasitic diseases,chills,0.07526881720430108
Sequelae of infectious and parasitic diseases,headache,0.021505376344086023
Sequelae of infectious and parasitic diseases,dizziness,0.053763440860215055
Sequelae of infectious and parasitic diseases,blood clots,0.010752688172043012
Sequelae of infectious and parasitic diseases,joint pain,0.010752688172043012
Sequelae of infectious and parasitic diseases,numbness,0.010752688172043012
Disorders of skin appendages,dizziness,0.03469387755102041
Disorders of skin appendages,leg swelling,0.014285714285714285
Disorders of skin appendages,shortness of breath,0.05714285714285714
Disorders of skin appendages,cough,0.06938775510204082
Disorders of skin appendages,fever,0.08775510204081632
Disorders of skin appendages,chills,0.07551020408163266
Disorders of skin appendages,nausea,0.09795918367346938
Disorders of skin appendages,abdominal pain,0.08979591836734693
Disorders of skin appendages,vomiting,0.07346938775510205
Disorders of skin appendages,rectal bleeding,0.006122448979591836
Disorders of skin appendages,blood clots,0.00816326530612245
Disorders of skin appendages,headache,0.05102040816326531
Disorders of skin appendages,back pain,0.03469387755102041
Disorders of skin appendages,joint pain,0.01020408163265306
Disorders of skin appendages,leg pain,0.014285714285714285
Disorders of skin appendages,diarrhea,0.07755102040816327
Disorders of skin appendages,night sweats,0.0163265306122449
Disorders of skin appendages,numbness,0.024489795918367346
Disorders of skin appendages,foot pain,0.00816326530612245
Disorders of skin appendages,fatigue,0.03469387755102041
Disorders of skin appendages,wheezing,0.024489795918367346
Disorders of skin appendages,insomnia,0.04693877551020408
Disorders of skin appendages,nasal congestion,0.004081632653061225
Disorders of skin appendages,ankle pain,0.0020408163265306124
Disorders of skin appendages,neck pain,0.012244897959183673
Disorders of skin appendages,painful urination,0.0020408163265306124
Disorders of skin appendages,hip pain,0.004081632653061225
Disorders of skin appendages,groin pain,0.0020408163265306124
Disorders of skin appendages,elbow pain,0.0020408163265306124
Disorders of skin appendages,muscle pain,0.0020408163265306124
Disorders of skin appendages,runny nose,0.004081632653061225
Disorders of skin appendages,throat pain,0.0020408163265306124
Disorders of skin appendages,vaginal bleeding,0.0020408163265306124
Disorders of skin appendages,shoulder pain,0.0020408163265306124
Disorders of skin appendages,vaginal discharge,0.0020408163265306124
Periprosthetic fracture around internal prosthetic joint,nausea,0.10638297872340426
Periprosthetic fracture around internal prosthetic joint,diarrhea,0.0425531914893617
Periprosthetic fracture around internal prosthetic joint,abdominal pain,0.028368794326241134
Periprosthetic fracture around internal prosthetic joint,numbness,0.10638297872340426
